,MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion,WorkingDays
2125,2017-06-01,2492,36,Female,C28,Master,59644,2014-11-18,2017-06-07,1,2,858753.3333333334,2.8333333333333335,True,932
2126,2017-02-01,2493,51,Female,C19,Master,40013,2013-05-25,2017-02-22,1,2,907781.4285714285,3.142857142857143,True,1369
2127,2017-12-01,2494,47,Male,C27,College,48747,2015-05-25,2017-12-01,1,1,741002.0833333334,3.125,False,921
2128,2017-04-01,2495,33,Female,C3,College,25228,2015-11-12,2017-04-12,1,1,283907.5,1.9375,True,517
2129,2017-12-01,2496,24,Male,C28,Master,38169,2017-01-31,2017-12-01,1,1,447774.54545454547,2.272727272727273,False,304
2130,2017-12-01,2497,39,Female,C4,College,52092,2017-06-30,2017-12-01,3,3,282973.3333333333,2.0,False,154
2131,2017-12-01,2498,30,Male,C22,College,15052,2017-07-27,2017-12-01,1,1,373648.3333333333,2.0,False,127
2132,2016-09-01,2499,27,Male,C17,Bachelor,75458,2016-07-06,2016-08-30,2,2,0.0,1.0,True,55
2133,2017-12-01,2500,32,Male,C8,Bachelor,66536,2017-09-28,2017-12-01,3,3,0.0,1.0,False,64
2134,2017-03-01,2501,31,Female,C7,College,30212,2016-08-04,2017-03-08,1,1,156286.25,1.375,True,216
2135,2017-01-01,2502,31,Female,C20,College,91020,2016-09-12,2017-01-24,3,3,0.0,1.0,True,134
2136,2016-08-01,2503,35,Female,C13,College,71761,2016-06-28,2016-08-23,3,3,0.0,1.0,True,56
2137,2017-10-01,2504,32,Female,C20,Master,70395,2017-05-29,2017-09-28,3,3,0.0,1.0,True,122
2138,2017-12-01,2505,42,Male,C12,Bachelor,47809,2015-08-18,2017-12-01,1,1,998331.6666666666,3.125,False,836
2139,2017-07-01,2506,33,Male,C15,Bachelor,18173,2016-11-29,2017-06-30,1,1,112430.0,1.0,True,213
2140,2017-03-01,2507,26,Male,C23,Master,59536,2016-11-16,2017-03-24,1,1,0.0,1.0,True,128
2141,2016-06-01,2508,37,Male,C11,Master,64254,2015-05-18,2016-05-30,1,2,424596.6666666667,1.5,True,378
2142,2017-12-01,2509,38,Female,C28,Bachelor,118773,2017-06-28,2017-11-28,3,3,254253.33333333334,1.5,True,153
2143,2016-07-01,2510,41,Male,C1,Master,130752,2011-05-05,2016-07-04,2,4,1006412.8571428572,1.4285714285714286,True,1887
2144,2017-12-01,2511,23,Female,C6,Bachelor,43876,2017-06-22,2017-12-01,1,1,439368.3333333333,2.5,False,162
2145,2016-09-01,2513,28,Male,C10,College,125576,2013-05-01,2016-08-29,1,3,849440.0,2.6666666666666665,True,1216
2146,2017-03-01,2514,31,Male,C16,Master,33169,2016-10-31,2017-03-09,2,2,58494.0,1.0,True,129
2147,2017-12-01,2515,40,Male,C5,Master,37667,2017-11-13,2017-12-01,2,2,0.0,1.0,False,18
2148,2017-01-01,2516,46,Male,C15,Master,115152,2016-06-30,2017-01-24,4,4,150362.85714285713,1.0,True,208
2149,2017-12-01,2517,33,Female,C26,Bachelor,83236,2012-05-31,2017-12-01,2,4,1380807.5,2.25,False,2010
2150,2016-03-01,2518,38,Female,C13,Bachelor,67049,2010-10-22,2016-03-18,1,3,436060.0,1.0,True,1974
2151,2016-09-01,2520,31,Male,C18,College,34556,2012-08-27,2016-09-22,2,2,338000.0,1.3333333333333333,True,1487
2152,2017-12-01,2521,26,Male,C24,College,30558,2017-12-18,2017-12-01,1,1,0.0,1.0,False,-17
2153,2017-12-01,2522,36,Female,C13,Bachelor,90057,2010-04-01,2017-12-01,2,5,3972127.5,2.75,False,2801
2154,2017-07-01,2525,23,Female,C16,College,18224,2017-03-09,2017-06-28,1,1,375072.0,2.2,True,111
2155,2017-09-01,2527,25,Male,C5,College,16206,2016-10-31,2017-09-12,1,1,131820.9090909091,1.2727272727272727,True,316
2156,2016-05-01,2528,45,Female,C24,Bachelor,37521,2015-12-18,2016-05-02,2,2,162542.0,1.0,True,136
2157,2017-01-01,2529,41,Male,C27,College,31816,2016-07-04,2017-01-04,1,1,107295.71428571429,1.4285714285714286,True,184
2158,2017-08-01,2530,29,Female,C29,Bachelor,137450,2012-08-02,2017-07-29,3,4,698875.0,1.7,True,1822
2159,2017-12-01,2532,39,Male,C20,Master,90090,2017-06-28,2017-11-30,2,2,315460.0,2.0,True,155
2160,2017-12-01,2533,33,Male,C5,College,45993,2016-09-06,2017-12-01,1,1,465162.5,2.3125,False,451
2161,2017-03-01,2535,32,Male,C23,Bachelor,47678,2016-11-09,2017-03-04,1,1,78754.0,1.0,True,115
2162,2016-03-01,2536,39,Female,C13,Master,38706,2015-10-14,2016-03-17,2,2,33946.666666666664,1.0,True,155
2163,2017-12-01,2537,36,Female,C20,College,75344,2017-09-01,2017-12-01,2,2,103077.5,1.0,False,91
2164,2017-12-01,2538,37,Male,C27,College,96562,2017-10-30,2017-12-01,3,3,0.0,1.0,False,32
2165,2016-08-01,2539,30,Female,C15,College,37039,2016-01-16,2016-08-16,2,2,180573.75,1.75,True,213
2166,2017-03-01,2540,34,Male,C19,College,14776,2016-12-23,2017-03-28,1,1,114550.0,1.0,True,95
2167,2017-12-01,2541,32,Female,C27,College,68356,2013-04-27,2017-12-01,1,4,1445995.0,2.25,False,1679
2168,2017-12-01,2543,29,Male,C20,College,59662,2015-06-10,2017-12-01,1,3,1411753.3333333333,3.375,False,905
2169,2016-10-01,2544,32,Male,C22,College,67667,2016-07-28,2016-10-22,2,2,0.0,1.0,True,86
2170,2017-12-01,2545,45,Male,C22,College,44884,2015-05-13,2017-12-21,1,2,453284.1666666667,2.0,True,953
2171,2017-12-01,2546,36,Male,C10,Master,70774,2015-08-06,2017-12-01,2,2,923150.0,3.0,False,848
2172,2017-06-01,2547,38,Male,C19,College,77399,2015-06-29,2017-06-01,1,2,498996.1111111111,2.5,False,703
2173,2017-05-01,2549,31,Female,C17,College,34569,2016-12-05,2017-05-27,2,2,0.0,1.0,True,173
2174,2017-12-01,2550,35,Male,C14,Bachelor,78009,2017-11-28,2017-12-01,3,3,0.0,1.0,False,3
2175,2017-12-01,2551,41,Male,C23,Bachelor,58799,2015-05-12,2017-12-01,1,1,479557.5,2.75,False,934
2176,2017-12-01,2552,35,Female,C24,Bachelor,45414,2015-12-04,2017-12-01,1,1,464830.8333333333,2.5,False,728
2177,2017-12-01,2553,33,Female,C26,Bachelor,54019,2017-08-10,2017-12-14,3,3,46368.0,1.0,True,126
2178,2016-02-01,2554,38,Male,C14,College,23166,2014-07-08,2016-02-10,1,1,685860.0,3.0,True,582
2179,2017-08-01,2555,39,Female,C13,College,116077,2011-12-29,2017-07-29,2,4,1652720.5,2.55,True,2039
2180,2016-11-01,2556,25,Male,C7,Master,64168,2016-06-13,2016-10-31,2,2,150000.0,1.5,True,140
2181,2017-02-01,2558,37,Male,C19,Bachelor,29962,2015-05-04,2017-02-02,1,1,415605.71428571426,2.5,True,640
2182,2016-01-01,2559,46,Male,C25,Master,96053,2015-09-16,2016-01-26,3,3,0.0,1.0,True,132
2183,2016-12-01,2560,30,Male,C22,Master,47301,2014-11-29,2016-11-29,1,2,317111.6666666667,1.5,True,731
2184,2017-12-01,2561,43,Female,C24,Master,81854,2012-05-24,2017-12-01,1,3,1144788.75,3.25,False,2017
2185,2017-04-01,2562,32,Male,C22,College,128520,2016-09-17,2017-04-04,3,3,136282.5,1.0,True,199
2186,2017-01-01,2563,39,Male,C20,College,53880,2012-08-27,2017-01-02,1,1,560871.5384615385,3.076923076923077,True,1589
2187,2017-12-01,2565,29,Male,C15,College,83215,2017-09-08,2017-12-01,3,3,369235.0,1.75,False,84
2188,2017-12-01,2566,24,Male,C18,Bachelor,64399,2017-08-18,2017-12-01,2,2,180660.0,1.6,False,105
2189,2017-12-01,2567,49,Female,C9,Master,135231,2015-06-03,2017-12-01,1,4,1803127.5,3.25,False,912
2190,2017-12-01,2568,32,Male,C28,College,83298,2011-12-05,2017-12-01,2,4,842598.3333333334,1.75,False,2188
2191,2017-12-01,2569,27,Female,C10,Master,56766,2017-04-25,2017-12-01,2,2,157857.77777777778,1.3333333333333333,False,220
2192,2016-12-01,2570,23,Male,C9,Master,26766,2016-12-03,2016-12-12,1,1,0.0,1.0,True,9
2193,2017-12-01,2571,34,Male,C27,Bachelor,71878,2017-11-30,2017-12-01,3,3,0.0,1.0,False,1
2194,2017-07-01,2572,46,Female,C5,College,65990,2013-07-08,2017-07-13,1,2,329767.36842105264,1.631578947368421,True,1466
2195,2017-10-01,2573,38,Female,C26,College,52321,2017-07-14,2017-10-24,1,1,41580.0,1.0,True,102
2196,2016-03-01,2574,23,Male,C8,College,42059,2016-01-18,2016-02-29,1,1,0.0,1.0,True,42
2197,2016-09-01,2575,25,Male,C15,College,37888,2016-07-06,2016-09-22,1,1,80833.33333333333,1.0,True,78
2198,2017-12-01,2576,30,Male,C25,Bachelor,80907,2012-08-20,2017-12-01,2,2,720281.25,2.75,False,1929
2199,2017-06-01,2577,28,Male,C13,Bachelor,50141,2017-04-25,2017-06-26,2,2,0.0,1.0,True,62
2200,2017-10-01,2578,25,Female,C3,Master,37046,2017-07-13,2017-09-28,1,1,37930.0,1.0,True,77
2201,2016-04-01,2579,46,Male,C23,Bachelor,50326,2016-01-15,2016-04-27,2,2,1066595.0,2.5,True,103
2202,2017-05-01,2581,42,Female,C29,Bachelor,29462,2016-07-05,2017-05-15,1,1,206977.27272727274,1.5454545454545454,True,314
2203,2017-11-01,2582,46,Male,C16,College,18799,2012-08-06,2017-11-15,1,1,474513.9130434783,2.5652173913043477,True,1927
2204,2017-09-01,2585,26,Male,C4,College,24676,2017-05-17,2017-09-20,2,2,0.0,1.0,True,126
2205,2016-05-01,2586,31,Female,C4,Bachelor,20983,2015-10-30,2016-05-23,1,1,236968.0,1.6,True,206
2206,2017-12-01,2587,35,Male,C7,Master,53902,2017-07-20,2017-12-01,2,2,288438.3333333333,2.0,False,134
2207,2017-05-01,2588,31,Female,C28,Bachelor,18469,2017-02-13,2017-05-15,1,1,0.0,1.0,True,91
2208,2017-02-01,2589,34,Female,C23,Master,52222,2016-06-06,2017-02-20,1,1,224211.11111111112,1.6666666666666667,True,259
2209,2017-08-01,2590,28,Male,C11,College,53554,2017-05-03,2017-07-29,2,2,0.0,1.0,True,87
2210,2016-04-01,2592,36,Male,C20,Master,21364,2015-06-17,2016-04-21,1,1,62500.0,1.0,True,309
2211,2017-08-01,2593,35,Male,C3,College,76805,2013-04-25,2017-07-29,1,3,783642.5,2.5,True,1556
2212,2017-12-01,2594,34,Male,C21,Bachelor,131568,2012-07-23,2017-12-01,1,4,957367.0833333334,2.0,False,1957
2213,2016-09-01,2595,36,Female,C18,College,111600,2012-11-12,2016-09-12,2,4,595197.7777777778,1.3333333333333333,True,1400
2214,2017-12-01,2596,33,Male,C20,Master,69003,2016-09-28,2017-12-21,3,3,671594.6666666666,2.4,True,449
2215,2017-12-01,2597,35,Female,C3,Master,85254,2013-08-14,2017-12-01,1,2,582724.1666666666,2.5,False,1570
2216,2016-11-01,2598,36,Female,C20,Master,102822,2016-09-20,2016-11-05,3,3,0.0,1.0,True,46
2217,2016-06-01,2599,26,Male,C7,Bachelor,33058,2015-12-18,2016-05-30,1,1,456010.0,2.5,True,164
2218,2016-09-01,2600,42,Female,C14,College,26460,2012-05-24,2016-09-23,2,2,420085.55555555556,2.0,True,1583
2219,2016-10-01,2601,37,Male,C4,College,17566,2016-06-28,2016-10-05,1,1,0.0,1.0,True,99
2220,2016-07-01,2602,25,Male,C24,College,15482,2016-01-06,2016-06-30,1,1,186938.57142857142,1.4285714285714286,True,176
2221,2017-02-01,2603,37,Female,C5,Master,50158,2016-10-03,2017-02-11,2,2,0.0,1.0,True,131
2222,2016-05-01,2604,39,Female,C2,Master,110829,2010-07-19,2016-05-04,2,3,179150.0,1.0,True,2116
2223,2017-07-01,2605,41,Male,C8,Bachelor,99300,2017-03-20,2017-06-28,3,3,0.0,1.0,True,100
2224,2016-03-01,2606,24,Male,C8,College,21993,2015-06-01,2016-03-03,1,1,79193.33333333333,1.0,True,276
2225,2016-05-01,2607,40,Male,C17,Bachelor,21636,2015-12-24,2016-05-07,1,1,190752.0,1.6,True,135
2226,2017-09-01,2608,32,Male,C16,College,79797,2017-06-02,2017-09-08,1,1,35760.0,1.0,True,98
2227,2017-03-01,2609,23,Female,C15,Master,46604,2017-01-02,2017-03-22,1,1,0.0,1.0,True,79
2228,2017-12-01,2610,36,Female,C4,Master,75224,2017-05-05,2017-12-01,3,3,138682.5,1.0,False,210
2229,2017-12-01,2611,39,Male,C29,Bachelor,44154,2017-03-08,2017-12-01,1,1,260705.0,2.0,False,268
2230,2016-08-01,2612,41,Male,C13,Bachelor,56478,2016-06-06,2016-08-04,3,3,0.0,1.0,True,59
2231,2017-03-01,2613,30,Female,C5,College,63004,2016-10-06,2017-03-24,3,3,0.0,1.0,True,169
2232,2016-06-01,2614,31,Male,C15,Master,81792,2015-06-20,2016-06-07,2,2,44873.333333333336,1.0,True,353
2233,2017-12-01,2615,31,Male,C29,Master,98935,2012-09-24,2017-12-01,1,4,1786832.9166666667,2.875,False,1894
2234,2017-07-01,2616,28,Male,C16,Bachelor,53320,2016-09-26,2017-07-04,1,1,205842.72727272726,1.2727272727272727,True,281
2235,2017-12-01,2617,39,Female,C25,College,104128,2012-01-16,2017-12-01,2,4,963102.0833333334,1.75,False,2146
2236,2017-11-01,2618,28,Female,C20,Master,57164,2017-05-01,2017-11-27,2,2,156080.0,1.4285714285714286,True,210
2237,2016-04-01,2620,35,Female,C20,Bachelor,38829,2016-01-08,2016-04-06,2,2,0.0,1.0,True,89
2238,2016-08-01,2623,42,Female,C9,Bachelor,68473,2015-07-07,2016-08-02,2,2,569161.25,2.125,True,392
2239,2016-11-01,2624,33,Female,C12,Bachelor,87954,2012-07-30,2016-11-12,2,3,637135.4545454546,2.6363636363636362,True,1566
2240,2017-12-01,2625,39,Male,C6,College,53377,2012-08-09,2017-12-01,1,3,947444.1666666666,3.125,False,1940
2241,2016-08-01,2626,27,Male,C2,Bachelor,30083,2015-06-08,2016-08-11,1,1,313978.75,2.125,True,430
2242,2017-12-01,2627,34,Female,C7,College,104058,2017-11-06,2017-12-01,3,3,0.0,1.0,False,25
2243,2016-04-01,2628,28,Male,C5,Master,28949,2014-11-25,2016-04-04,1,1,41755.0,1.0,True,496
2244,2017-08-01,2629,25,Female,C21,College,14034,2017-04-17,2017-07-29,1,1,0.0,1.0,True,103
2245,2017-08-01,2630,39,Male,C26,Master,56808,2012-07-23,2017-07-29,1,2,593426.0,2.5,True,1832
2246,2017-12-01,2631,30,Male,C1,College,67162,2017-12-07,2017-12-01,2,2,0.0,1.0,False,-6
2247,2016-08-01,2632,26,Male,C7,Master,62716,2015-07-29,2016-08-01,2,2,1061298.75,3.25,True,369
2248,2017-12-01,2633,32,Female,C18,Master,126357,2016-11-30,2017-12-01,3,3,511939.23076923075,2.3846153846153846,False,366
2249,2016-12-01,2634,25,Male,C11,College,65507,2016-09-15,2016-11-28,2,2,0.0,1.0,True,74
2250,2017-12-01,2635,35,Male,C20,College,66890,2017-11-17,2017-12-01,2,2,0.0,1.0,False,14
2251,2016-04-01,2637,41,Male,C15,College,19724,2014-09-12,2016-04-26,1,1,366215.0,1.75,True,592
2252,2017-12-01,2639,30,Female,C12,College,92763,2017-02-13,2017-12-01,3,3,1932728.1818181819,2.909090909090909,False,291
2253,2017-12-01,2640,32,Female,C29,Bachelor,80788,2017-09-28,2017-12-01,2,2,0.0,1.0,False,64
2254,2017-10-01,2641,36,Female,C17,Bachelor,24985,2017-06-02,2017-10-09,1,1,0.0,1.0,True,129
2255,2016-06-01,2642,30,Male,C8,College,19447,2015-09-14,2016-05-30,1,1,705928.3333333334,2.5,True,259
2256,2016-01-01,2643,28,Male,C5,College,17044,2015-06-22,2016-01-22,2,2,0.0,1.0,True,214
2257,2016-06-01,2644,44,Male,C8,College,62354,2014-08-26,2016-06-25,1,2,402731.6666666667,2.0,True,669
2258,2017-12-01,2645,32,Female,C26,Bachelor,69599,2017-09-28,2017-12-01,3,3,184416.66666666666,1.0,False,64
2259,2017-12-01,2646,31,Male,C3,Master,104157,2017-07-31,2017-12-01,3,3,66408.0,1.0,False,123
2260,2016-01-01,2647,36,Male,C12,College,55601,2015-12-15,2016-01-04,2,2,0.0,1.0,True,20
2261,2017-12-01,2648,47,Male,C5,Bachelor,38047,2016-06-06,2017-12-12,1,1,471927.36842105264,2.4210526315789473,True,554
2262,2017-01-01,2649,40,Male,C7,Master,69098,2013-07-25,2017-01-05,2,2,686483.8461538461,2.8461538461538463,True,1260
2263,2016-08-01,2650,48,Male,C22,College,38788,2015-09-19,2016-08-24,1,1,593055.0,2.625,True,340
2264,2017-08-01,2651,34,Male,C11,Master,62292,2016-06-27,2017-07-29,2,2,321086.0,1.8,True,397
2265,2017-10-01,2653,32,Female,C15,College,40216,2017-08-29,2017-10-16,2,2,0.0,1.0,True,48
2266,2017-12-01,2654,30,Male,C19,College,65092,2017-09-15,2017-12-01,3,3,72440.0,1.0,False,77
2267,2017-07-01,2655,35,Male,C10,Master,23955,2017-02-11,2017-07-11,1,1,54201.666666666664,1.0,True,150
2268,2017-05-01,2656,34,Female,C6,Bachelor,77739,2017-04-13,2017-05-02,2,2,0.0,1.0,True,19
2269,2016-11-01,2659,34,Female,C6,College,23641,2016-09-26,2016-11-10,2,2,0.0,1.0,True,45
2270,2017-12-01,2660,29,Male,C13,Master,48747,2010-09-15,2017-12-01,1,3,924310.4166666666,2.75,False,2634
2271,2017-02-01,2661,34,Female,C3,Bachelor,68037,2013-01-31,2017-02-15,1,2,704985.0,2.0714285714285716,True,1476
2272,2016-01-01,2663,31,Male,C7,Bachelor,26716,2015-10-03,2016-01-09,1,1,0.0,1.0,True,98
2273,2017-12-01,2664,37,Female,C22,Bachelor,21909,2017-06-30,2017-12-01,2,2,150621.66666666666,1.5,False,154
2274,2016-01-01,2665,36,Female,C17,Master,22719,2015-10-15,2015-12-31,1,1,0.0,1.0,True,77
2275,2016-12-01,2666,28,Male,C6,Bachelor,69153,2016-10-31,2016-12-19,2,2,0.0,1.0,True,49
2276,2017-03-01,2667,41,Male,C1,Bachelor,103568,2010-10-18,2017-02-28,2,4,629186.6666666666,1.2,True,2325
2277,2017-12-01,2668,35,Male,C16,College,112112,2011-12-27,2017-12-01,2,4,1255079.1666666667,2.25,False,2166
2278,2017-12-01,2670,33,Female,C24,Bachelor,38326,2015-12-12,2017-12-01,1,1,475742.5,2.75,False,720
2279,2017-07-01,2671,35,Female,C24,Bachelor,114637,2017-05-24,2017-07-14,3,3,0.0,1.0,True,51
2280,2017-12-01,2672,37,Female,C18,Master,56621,2017-08-02,2017-12-01,3,3,232428.0,1.6,False,121
2281,2016-07-01,2674,29,Female,C11,Bachelor,64610,2014-03-12,2016-07-09,1,2,78992.85714285714,1.0,True,850
2282,2017-12-01,2675,29,Male,C7,Bachelor,68500,2017-06-19,2017-12-06,2,2,392900.0,2.5,True,170
2283,2017-02-01,2676,34,Male,C13,Master,40608,2016-10-24,2017-02-09,1,1,0.0,1.0,True,108
2284,2016-02-01,2677,25,Male,C21,Bachelor,42400,2015-07-20,2016-02-01,1,1,37400.0,1.0,True,196
2285,2017-12-01,2678,37,Female,C1,Bachelor,51668,2017-11-16,2017-12-01,3,3,75575.0,1.0,False,15
2286,2017-09-01,2680,28,Male,C9,Bachelor,61670,2017-07-07,2017-09-27,2,2,67590.0,1.0,True,82
2287,2017-06-01,2682,43,Male,C6,College,102345,2016-07-16,2017-06-27,4,4,426479.1666666667,1.25,True,346
2288,2016-05-01,2683,48,Female,C6,Bachelor,81055,2015-11-12,2016-05-10,1,1,283726.0,1.6,True,180
2289,2017-12-01,2684,37,Male,C21,Bachelor,25186,2013-04-26,2017-12-01,1,1,486114.1666666667,2.5,False,1680
2290,2016-12-01,2685,41,Female,C1,Bachelor,101984,2016-08-03,2016-12-01,4,4,142000.0,1.0,False,120
2291,2017-12-01,2686,26,Male,C27,Master,80394,2017-08-07,2017-12-01,3,3,303798.0,2.0,False,116
2292,2016-10-01,2687,25,Male,C25,Master,43753,2014-07-14,2016-10-01,1,2,225556.0,1.6,True,810
2293,2017-12-01,2690,26,Male,C11,Master,85428,2015-07-17,2017-12-01,1,3,1228135.0,3.25,False,868
2294,2016-06-01,2691,31,Female,C16,College,21445,2015-06-26,2016-06-18,3,3,467661.6666666667,1.5,True,358
2295,2017-07-01,2692,30,Male,C29,Bachelor,65156,2017-01-02,2017-07-13,2,2,331181.4285714286,1.8571428571428572,True,192
2296,2017-01-01,2693,25,Male,C7,College,58571,2015-05-04,2017-01-13,1,1,169582.3076923077,1.6923076923076923,True,620
2297,2017-10-01,2694,38,Female,C20,Master,69776,2017-02-28,2017-10-17,2,2,124490.0,1.375,True,231
2298,2017-05-01,2695,35,Male,C15,College,77535,2017-05-01,2017-05-17,3,3,0.0,1.0,True,16
2299,2016-07-01,2696,37,Female,C23,Bachelor,99907,2013-08-08,2016-07-04,2,4,379618.5714285714,1.0,True,1061
2300,2017-02-01,2697,29,Male,C20,College,52912,2016-11-11,2017-02-15,1,1,0.0,1.0,True,96
2301,2017-05-01,2698,26,Male,C21,Bachelor,58892,2017-03-17,2017-05-01,2,2,0.0,1.0,True,45
2302,2017-12-01,2699,39,Male,C29,College,92672,2017-06-16,2017-12-01,4,4,2153637.1428571427,2.7142857142857144,False,168
2303,2016-12-01,2700,33,Male,C25,College,50306,2016-07-29,2016-11-28,2,2,40866.0,1.0,True,122
2304,2016-10-01,2701,25,Male,C14,Bachelor,64281,2016-07-18,2016-10-05,1,1,0.0,1.0,True,79
2305,2017-07-01,2702,34,Male,C20,College,55845,2017-04-13,2017-07-21,3,3,0.0,1.0,True,99
2306,2017-03-01,2703,38,Male,C16,College,27572,2016-11-02,2017-03-24,2,2,86560.0,1.0,True,142
2307,2017-02-01,2704,33,Male,C12,Bachelor,29442,2016-12-12,2017-02-20,2,2,0.0,1.0,True,70
2308,2017-12-01,2705,36,Male,C24,Bachelor,59816,2017-07-31,2017-12-01,3,3,406332.0,2.0,False,123
2309,2017-10-01,2706,38,Male,C16,College,76463,2016-10-07,2017-10-26,3,3,661455.3846153846,2.3846153846153846,True,384
2310,2017-07-01,2707,25,Male,C24,College,12860,2017-03-16,2017-06-29,2,2,0.0,1.0,True,105
2311,2017-12-01,2708,26,Female,C3,Master,37784,2016-10-29,2017-12-01,1,1,394019.28571428574,2.0714285714285716,False,398
2312,2017-01-01,2709,31,Female,C17,Master,37940,2016-08-15,2017-01-04,2,2,0.0,1.0,True,142
2313,2016-01-01,2710,38,Male,C5,Bachelor,59562,2015-09-29,2016-01-16,1,1,0.0,1.0,True,109
2314,2017-11-01,2711,38,Female,C17,College,39404,2017-08-14,2017-11-27,3,3,0.0,1.0,True,105
2315,2017-02-01,2712,31,Female,C7,College,100722,2016-08-29,2017-01-30,4,4,65083.333333333336,1.0,True,154
2316,2016-10-01,2713,32,Female,C9,Master,23582,2016-06-30,2016-10-04,2,2,75000.0,1.0,True,96
2317,2017-12-01,2714,41,Male,C3,College,83969,2012-10-04,2017-12-01,2,3,901877.0833333334,2.75,False,1884
2318,2017-12-01,2715,30,Female,C28,College,56807,2017-06-13,2017-12-01,3,3,378035.71428571426,1.8571428571428572,False,171
2319,2017-08-01,2716,32,Female,C29,Bachelor,38744,2016-06-16,2017-07-29,1,1,277925.3333333333,1.9333333333333333,True,408
2320,2017-03-01,2718,35,Female,C20,Master,61569,2016-11-21,2017-03-24,1,1,91650.0,1.0,True,123
2321,2017-05-01,2719,30,Male,C7,Bachelor,27634,2016-05-31,2017-05-16,1,1,150959.16666666666,1.5,True,350
2322,2016-03-01,2720,43,Female,C6,College,14375,2015-10-19,2016-03-28,1,1,151020.0,1.0,True,161
2323,2016-12-01,2721,39,Male,C7,College,50168,2016-01-05,2016-12-07,2,2,227241.66666666666,1.25,True,337
2324,2017-12-01,2722,34,Male,C18,College,77778,2017-10-20,2017-12-01,2,2,150060.0,1.0,False,42
2325,2017-08-01,2723,43,Female,C1,Master,47303,2017-03-13,2017-07-29,1,1,0.0,1.0,True,138
2326,2016-11-01,2724,38,Female,C27,Master,37944,2016-05-21,2016-11-16,1,1,235201.42857142858,2.2857142857142856,True,179
2327,2017-12-01,2725,35,Male,C15,Bachelor,73538,2010-10-06,2017-12-01,2,3,806539.1666666666,2.75,False,2613
2328,2016-03-01,2726,25,Male,C28,Master,45675,2015-09-19,2016-03-12,1,1,131333.33333333334,1.0,True,175
2329,2017-12-01,2727,32,Female,C4,Master,36085,2011-10-17,2017-12-01,2,3,618840.4166666666,2.25,False,2237
2330,2017-12-01,2728,27,Female,C19,Master,28318,2017-03-11,2017-12-01,1,1,530204.0,2.6,False,265
2331,2017-12-01,2729,35,Male,C10,College,107274,2016-08-04,2017-12-01,4,4,1088466.4705882352,1.8823529411764706,False,484
2332,2017-12-01,2730,32,Female,C16,Master,69924,2016-07-08,2017-12-01,2,2,698926.1111111111,2.3333333333333335,False,511
2333,2017-08-01,2731,44,Female,C22,Master,27828,2015-05-07,2017-07-29,1,2,417664.0,2.2,True,814
2334,2017-02-01,2732,33,Female,C12,College,53480,2013-06-21,2017-02-17,1,3,478830.71428571426,1.8571428571428572,True,1337
2335,2017-12-01,2733,29,Male,C10,Master,56659,2017-09-12,2017-11-28,2,2,0.0,1.0,True,77
2336,2016-07-01,2734,38,Female,C10,Bachelor,49165,2016-05-23,2016-07-20,1,1,0.0,1.0,True,58
2337,2016-07-01,2735,32,Male,C16,Bachelor,19037,2015-12-02,2016-07-13,1,1,50030.0,1.0,True,224
2338,2016-08-01,2736,27,Female,C23,Master,68957,2016-07-07,2016-08-25,1,1,0.0,1.0,True,49
