MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion
2016-08-01,2412,35,Female,C14,Bachelor,77848,2016-06-11,2016-08-13,3,3,-44960.0,1.0,True
2017-11-01,2413,44,Female,C6,Master,109652,2012-11-12,2017-11-16,1,3,536634.7826086957,2.3043478260869565,True
2017-08-01,2414,31,Male,C15,Bachelor,17648,2017-05-25,2017-07-29,1,1,0.0,1.0,True
2017-03-01,2415,39,Male,C10,Bachelor,112317,2016-11-28,2017-03-08,3,3,162717.5,1.0,True
2017-02-01,2416,33,Male,C24,Master,62380,2015-05-04,2017-02-11,2,2,201047.14285714287,1.2142857142857142,True
2017-12-01,2417,26,Male,C28,Master,73899,2016-10-17,,2,2,161540.66666666666,1.2,False
2017-12-01,2418,35,Female,C12,Bachelor,77613,2017-09-26,,3,3,0.0,1.0,False
2016-02-01,2419,25,Female,C18,Master,27993,2015-11-16,2016-02-17,1,1,50475.0,1.0,True
2017-12-01,2420,31,Male,C5,Master,169549,2012-07-30,,2,5,2000738.3333333333,2.625,False
2016-06-01,2421,38,Male,C28,Bachelor,58275,2013-01-07,2016-06-11,1,1,270720.0,1.5,True
2017-12-01,2422,48,Male,C4,Bachelor,111507,2011-08-26,,2,4,1543847.0833333333,2.5,False
2017-12-01,2423,36,Female,C18,College,54059,2017-08-07,,3,3,232180.0,1.6,False
2017-12-01,2424,32,Male,C6,College,68525,2017-08-09,,3,3,78622.0,1.0,False
2017-09-01,2425,30,Male,C21,Bachelor,28890,2017-07-13,2017-09-12,3,3,0.0,1.0,True
2017-12-01,2426,34,Female,C25,Master,82309,2017-09-28,,2,2,382523.3333333333,2.0,False
2016-01-01,2427,33,Female,C15,Master,40281,2015-12-28,2016-01-13,2,2,0.0,1.0,True
2017-12-01,2428,36,Male,C17,Master,39195,2017-11-29,,1,1,0.0,1.0,False
2017-02-01,2429,27,Male,C21,College,12064,2016-11-08,2017-02-09,1,1,0.0,1.0,True
2017-08-01,2430,27,Male,C27,College,58259,2017-04-13,2017-07-29,2,2,40000.0,1.0,True
2016-01-01,2431,37,Female,C17,College,46832,2015-10-20,2016-01-19,1,1,0.0,1.0,True
2016-11-01,2432,53,Female,C1,Bachelor,56188,2012-10-25,2016-11-26,1,3,541070.0,1.7272727272727273,True
2017-06-01,2433,30,Male,C29,Master,37214,2017-03-29,2017-06-19,1,1,0.0,1.0,True
2017-03-01,2435,29,Female,C13,College,13222,2017-01-28,2017-03-08,1,1,0.0,1.0,True
2017-12-01,2436,33,Male,C4,Master,100560,2017-07-10,2017-12-20,3,3,346286.6666666667,2.0,True
2016-02-01,2438,31,Female,C18,Bachelor,24429,2015-01-01,2016-02-23,1,1,250000.0,2.0,True
2017-12-01,2439,28,Male,C16,Master,36373,2017-07-31,,2,2,0.0,1.4,False
2017-12-01,2440,35,Male,C9,Master,51769,2017-09-07,,2,2,208610.0,1.75,False
2016-11-01,2441,33,Female,C5,Master,51617,2016-09-02,2016-11-04,2,2,0.0,1.0,True
2017-10-01,2442,37,Male,C29,Master,63424,2016-10-11,2017-10-20,3,3,248618.46153846153,1.4615384615384615,True
2016-09-01,2443,26,Male,C25,College,44169,2014-11-25,2016-09-22,1,2,206355.55555555556,1.3333333333333333,True
2017-01-01,2445,37,Male,C21,Bachelor,90492,2015-06-26,2017-01-21,3,3,657312.3076923077,1.9230769230769231,True
2017-12-01,2446,30,Female,C29,College,59110,2017-05-29,,2,2,868307.1428571428,3.5714285714285716,False
2017-09-01,2447,23,Male,C10,Master,71138,2017-07-10,2017-08-29,2,2,0.0,1.0,True
2016-11-01,2448,33,Male,C18,Bachelor,90734,2016-05-24,2016-11-23,3,3,262180.0,1.7142857142857142,True
2017-12-01,2449,37,Female,C22,College,18024,2017-05-01,,2,2,365187.5,2.125,False
2016-01-01,2450,29,Female,C4,Bachelor,17481,2015-07-02,2016-01-18,1,1,0.0,1.0,True
2017-01-01,2451,24,Male,C21,College,23511,2015-01-03,2017-01-05,1,1,521133.07692307694,2.6153846153846154,True
2017-12-01,2453,40,Female,C12,Bachelor,92031,2016-11-12,,3,3,577713.5714285715,1.8571428571428572,False
2017-12-01,2454,40,Male,C9,Master,37664,2013-01-03,,1,1,752475.0,2.875,False
2017-06-01,2455,25,Male,C28,Bachelor,99691,2014-06-18,2017-06-02,1,4,1224305.0,1.8333333333333333,True
2016-09-01,2457,42,Male,C24,College,58577,2015-09-07,2016-09-13,2,2,263952.22222222225,2.0,True
2016-04-01,2458,38,Male,C21,Bachelor,33343,2015-08-10,2016-04-18,1,1,247675.0,1.75,True
2017-03-01,2459,32,Female,C9,Master,85831,2016-12-07,2017-03-09,2,2,67472.5,1.0,True
2017-10-01,2460,26,Female,C12,Master,36191,2017-05-17,2017-10-18,1,1,25000.0,1.0,True
2017-02-01,2461,30,Male,C2,College,42551,2016-12-02,2017-01-30,2,2,0.0,1.0,True
2017-12-01,2464,30,Male,C15,Master,52371,2017-05-22,,1,1,470381.25,2.5,False
2016-08-01,2465,34,Male,C20,College,19183,2016-05-31,2016-08-17,2,2,0.0,1.0,True
2017-06-01,2467,29,Female,C1,College,63182,2017-01-31,2017-06-09,3,3,0.0,1.0,True
2017-07-01,2468,33,Male,C14,Bachelor,99858,2017-04-05,2017-07-07,2,2,553470.0,2.5,True
2017-12-01,2469,31,Female,C24,Master,45365,2017-11-13,,3,3,0.0,1.0,False
2017-06-01,2470,32,Male,C27,Bachelor,55723,2015-02-27,2017-06-06,1,1,719091.1111111111,2.5,True
2017-06-01,2471,27,Male,C24,College,55344,2017-04-06,2017-06-12,2,2,0.0,1.0,True
2016-05-01,2472,34,Male,C25,Master,36682,2015-10-02,2016-04-30,1,1,47176.0,1.0,True
2017-12-01,2473,40,Female,C6,Bachelor,30967,2016-06-13,,1,1,327492.1052631579,1.9473684210526316,False
2017-08-01,2474,34,Male,C10,Bachelor,44188,2017-06-28,2017-07-29,1,1,0.0,1.0,True
2017-06-01,2475,35,Male,C12,Master,99515,2016-11-04,2017-06-15,3,3,881591.25,2.75,True
2017-10-01,2476,34,Male,C19,Bachelor,89269,2017-03-16,2017-10-10,3,3,35714.28571428572,1.0,True
2017-02-01,2478,26,Female,C2,Master,68294,2015-06-11,2017-02-17,1,1,323691.4285714286,2.2857142857142856,True
2017-12-01,2480,29,Female,C24,College,18538,2016-11-21,,1,1,700156.4285714285,2.2857142857142856,False
2016-09-01,2481,46,Female,C2,Master,44041,2015-02-12,2016-09-23,1,1,274546.6666666667,1.6666666666666667,True
2017-07-01,2482,36,Male,C16,College,47251,2017-04-13,2017-07-22,3,3,0.0,1.0,True
2017-12-01,2483,37,Male,C4,Master,65277,2017-04-18,,2,2,696682.2222222222,3.0,False
2017-04-01,2484,36,Male,C2,Bachelor,58626,2016-10-11,2017-04-12,3,3,71720.0,1.1428571428571428,True
2017-05-01,2485,41,Male,C13,Master,51616,2015-06-02,2017-05-19,1,1,174077.64705882352,1.7058823529411764,True
2017-10-01,2486,36,Female,C6,Master,74360,2016-12-05,2017-10-12,2,2,1048392.7272727273,2.909090909090909,True
2017-12-01,2487,37,Female,C29,Master,142543,2010-10-12,,1,4,1405780.8333333333,2.25,False
2016-11-01,2488,28,Male,C14,College,65958,2015-07-20,2016-11-24,1,2,1580600.9090909092,2.6363636363636362,True
2016-08-01,2489,36,Female,C23,Bachelor,40775,2014-02-25,2016-07-29,1,1,303000.0,2.5,True
2017-04-01,2490,25,Female,C25,Bachelor,29052,2016-11-21,2017-04-11,1,1,362043.3333333333,2.0,True
2017-04-01,2491,25,Male,C20,Master,62242,2016-12-30,2017-04-15,2,2,72750.0,1.0,True
2017-06-01,2492,36,Female,C28,Master,59644,2014-11-18,2017-06-07,1,2,858753.3333333334,2.8333333333333335,True
2017-02-01,2493,51,Female,C19,Master,40013,2013-05-25,2017-02-22,1,2,907781.4285714285,3.142857142857143,True
2017-12-01,2494,47,Male,C27,College,48747,2015-05-25,,1,1,741002.0833333334,3.125,False
2017-04-01,2495,33,Female,C3,College,25228,2015-11-12,2017-04-12,1,1,283907.5,1.9375,True
2017-12-01,2496,24,Male,C28,Master,38169,2017-01-31,,1,1,447774.54545454547,2.272727272727273,False
2017-12-01,2497,39,Female,C4,College,52092,2017-06-30,,3,3,282973.3333333333,2.0,False
2017-12-01,2498,30,Male,C22,College,15052,2017-07-27,,1,1,373648.3333333333,2.0,False
2016-09-01,2499,27,Male,C17,Bachelor,75458,2016-07-06,2016-08-30,2,2,0.0,1.0,True
2017-12-01,2500,32,Male,C8,Bachelor,66536,2017-09-28,,3,3,0.0,1.0,False
2017-03-01,2501,31,Female,C7,College,30212,2016-08-04,2017-03-08,1,1,156286.25,1.375,True
2017-01-01,2502,31,Female,C20,College,91020,2016-09-12,2017-01-24,3,3,0.0,1.0,True
2016-08-01,2503,35,Female,C13,College,71761,2016-06-28,2016-08-23,3,3,0.0,1.0,True
2017-10-01,2504,32,Female,C20,Master,70395,2017-05-29,2017-09-28,3,3,0.0,1.0,True
2017-12-01,2505,42,Male,C12,Bachelor,47809,2015-08-18,,1,1,998331.6666666666,3.125,False
2017-07-01,2506,33,Male,C15,Bachelor,18173,2016-11-29,2017-06-30,1,1,112430.0,1.0,True
2017-03-01,2507,26,Male,C23,Master,59536,2016-11-16,2017-03-24,1,1,0.0,1.0,True
2016-06-01,2508,37,Male,C11,Master,64254,2015-05-18,2016-05-30,1,2,424596.6666666667,1.5,True
2017-12-01,2509,38,Female,C28,Bachelor,118773,2017-06-28,2017-11-28,3,3,254253.33333333334,1.5,True
2016-07-01,2510,41,Male,C1,Master,130752,2011-05-05,2016-07-04,2,4,1006412.8571428572,1.4285714285714286,True
2017-12-01,2511,23,Female,C6,Bachelor,43876,2017-06-22,,1,1,439368.3333333333,2.5,False
2016-09-01,2513,28,Male,C10,College,125576,2013-05-01,2016-08-29,1,3,849440.0,2.6666666666666665,True
2017-03-01,2514,31,Male,C16,Master,33169,2016-10-31,2017-03-09,2,2,58494.0,1.0,True
2017-12-01,2515,40,Male,C5,Master,37667,2017-11-13,,2,2,0.0,1.0,False
2017-01-01,2516,46,Male,C15,Master,115152,2016-06-30,2017-01-24,4,4,150362.85714285713,1.0,True
2017-12-01,2517,33,Female,C26,Bachelor,83236,2012-05-31,,2,4,1380807.5,2.25,False
2016-03-01,2518,38,Female,C13,Bachelor,67049,2010-10-22,2016-03-18,1,3,436060.0,1.0,True
2016-09-01,2520,31,Male,C18,College,34556,2012-08-27,2016-09-22,2,2,338000.0,1.3333333333333333,True
2017-12-01,2521,26,Male,C24,College,30558,2017-12-18,,1,1,0.0,1.0,False
2017-12-01,2522,36,Female,C13,Bachelor,90057,2010-04-01,,2,5,3972127.5,2.75,False
2017-07-01,2525,23,Female,C16,College,18224,2017-03-09,2017-06-28,1,1,375072.0,2.2,True
2017-09-01,2527,25,Male,C5,College,16206,2016-10-31,2017-09-12,1,1,131820.9090909091,1.2727272727272727,True
2016-05-01,2528,45,Female,C24,Bachelor,37521,2015-12-18,2016-05-02,2,2,162542.0,1.0,True
2017-01-01,2529,41,Male,C27,College,31816,2016-07-04,2017-01-04,1,1,107295.71428571429,1.4285714285714286,True
2017-08-01,2530,29,Female,C29,Bachelor,137450,2012-08-02,2017-07-29,3,4,698875.0,1.7,True
2017-12-01,2532,39,Male,C20,Master,90090,2017-06-28,2017-11-30,2,2,315460.0,2.0,True
2017-12-01,2533,33,Male,C5,College,45993,2016-09-06,,1,1,465162.5,2.3125,False
2017-03-01,2535,32,Male,C23,Bachelor,47678,2016-11-09,2017-03-04,1,1,78754.0,1.0,True
2016-03-01,2536,39,Female,C13,Master,38706,2015-10-14,2016-03-17,2,2,33946.666666666664,1.0,True
2017-12-01,2537,36,Female,C20,College,75344,2017-09-01,,2,2,103077.5,1.0,False
2017-12-01,2538,37,Male,C27,College,96562,2017-10-30,,3,3,0.0,1.0,False
2016-08-01,2539,30,Female,C15,College,37039,2016-01-16,2016-08-16,2,2,180573.75,1.75,True
2017-03-01,2540,34,Male,C19,College,14776,2016-12-23,2017-03-28,1,1,114550.0,1.0,True
2017-12-01,2541,32,Female,C27,College,68356,2013-04-27,,1,4,1445995.0,2.25,False
2017-12-01,2543,29,Male,C20,College,59662,2015-06-10,,1,3,1411753.3333333333,3.375,False
2016-10-01,2544,32,Male,C22,College,67667,2016-07-28,2016-10-22,2,2,0.0,1.0,True
2017-12-01,2545,45,Male,C22,College,44884,2015-05-13,2017-12-21,1,2,453284.1666666667,2.0,True
2017-12-01,2546,36,Male,C10,Master,70774,2015-08-06,,2,2,923150.0,3.0,False
2017-06-01,2547,38,Male,C19,College,77399,2015-06-29,,1,2,498996.1111111111,2.5,False
2017-05-01,2549,31,Female,C17,College,34569,2016-12-05,2017-05-27,2,2,0.0,1.0,True
2017-12-01,2550,35,Male,C14,Bachelor,78009,2017-11-28,,3,3,0.0,1.0,False
2017-12-01,2551,41,Male,C23,Bachelor,58799,2015-05-12,,1,1,479557.5,2.75,False
2017-12-01,2552,35,Female,C24,Bachelor,45414,2015-12-04,,1,1,464830.8333333333,2.5,False
2017-12-01,2553,33,Female,C26,Bachelor,54019,2017-08-10,2017-12-14,3,3,46368.0,1.0,True
2016-02-01,2554,38,Male,C14,College,23166,2014-07-08,2016-02-10,1,1,685860.0,3.0,True
2017-08-01,2555,39,Female,C13,College,116077,2011-12-29,2017-07-29,2,4,1652720.5,2.55,True
2016-11-01,2556,25,Male,C7,Master,64168,2016-06-13,2016-10-31,2,2,150000.0,1.5,True
2017-02-01,2558,37,Male,C19,Bachelor,29962,2015-05-04,2017-02-02,1,1,415605.71428571426,2.5,True
2016-01-01,2559,46,Male,C25,Master,96053,2015-09-16,2016-01-26,3,3,0.0,1.0,True
2016-12-01,2560,30,Male,C22,Master,47301,2014-11-29,2016-11-29,1,2,317111.6666666667,1.5,True
2017-12-01,2561,43,Female,C24,Master,81854,2012-05-24,,1,3,1144788.75,3.25,False
2017-04-01,2562,32,Male,C22,College,128520,2016-09-17,2017-04-04,3,3,136282.5,1.0,True
2017-01-01,2563,39,Male,C20,College,53880,2012-08-27,2017-01-02,1,1,560871.5384615385,3.076923076923077,True
2017-12-01,2565,29,Male,C15,College,83215,2017-09-08,,3,3,369235.0,1.75,False
2017-12-01,2566,24,Male,C18,Bachelor,64399,2017-08-18,,2,2,180660.0,1.6,False
2017-12-01,2567,49,Female,C9,Master,135231,2015-06-03,,1,4,1803127.5,3.25,False
2017-12-01,2568,32,Male,C28,College,83298,2011-12-05,,2,4,842598.3333333334,1.75,False
2017-12-01,2569,27,Female,C10,Master,56766,2017-04-25,,2,2,157857.77777777778,1.3333333333333333,False
2016-12-01,2570,23,Male,C9,Master,26766,2016-12-03,2016-12-12,1,1,0.0,1.0,True
2017-12-01,2571,34,Male,C27,Bachelor,71878,2017-11-30,,3,3,0.0,1.0,False
2017-07-01,2572,46,Female,C5,College,65990,2013-07-08,2017-07-13,1,2,329767.36842105264,1.631578947368421,True
2017-10-01,2573,38,Female,C26,College,52321,2017-07-14,2017-10-24,1,1,41580.0,1.0,True
2016-03-01,2574,23,Male,C8,College,42059,2016-01-18,2016-02-29,1,1,0.0,1.0,True
2016-09-01,2575,25,Male,C15,College,37888,2016-07-06,2016-09-22,1,1,80833.33333333333,1.0,True
2017-12-01,2576,30,Male,C25,Bachelor,80907,2012-08-20,,2,2,720281.25,2.75,False
2017-06-01,2577,28,Male,C13,Bachelor,50141,2017-04-25,2017-06-26,2,2,0.0,1.0,True
2017-10-01,2578,25,Female,C3,Master,37046,2017-07-13,2017-09-28,1,1,37930.0,1.0,True
2016-04-01,2579,46,Male,C23,Bachelor,50326,2016-01-15,2016-04-27,2,2,1066595.0,2.5,True
2017-05-01,2581,42,Female,C29,Bachelor,29462,2016-07-05,2017-05-15,1,1,206977.27272727274,1.5454545454545454,True
2017-11-01,2582,46,Male,C16,College,18799,2012-08-06,2017-11-15,1,1,474513.9130434783,2.5652173913043477,True
2017-09-01,2585,26,Male,C4,College,24676,2017-05-17,2017-09-20,2,2,0.0,1.0,True
2016-05-01,2586,31,Female,C4,Bachelor,20983,2015-10-30,2016-05-23,1,1,236968.0,1.6,True
2017-12-01,2587,35,Male,C7,Master,53902,2017-07-20,,2,2,288438.3333333333,2.0,False
2017-05-01,2588,31,Female,C28,Bachelor,18469,2017-02-13,2017-05-15,1,1,0.0,1.0,True
2017-02-01,2589,34,Female,C23,Master,52222,2016-06-06,2017-02-20,1,1,224211.11111111112,1.6666666666666667,True
2017-08-01,2590,28,Male,C11,College,53554,2017-05-03,2017-07-29,2,2,0.0,1.0,True
2016-04-01,2592,36,Male,C20,Master,21364,2015-06-17,2016-04-21,1,1,62500.0,1.0,True
2017-08-01,2593,35,Male,C3,College,76805,2013-04-25,2017-07-29,1,3,783642.5,2.5,True
2017-12-01,2594,34,Male,C21,Bachelor,131568,2012-07-23,,1,4,957367.0833333334,2.0,False
2016-09-01,2595,36,Female,C18,College,111600,2012-11-12,2016-09-12,2,4,595197.7777777778,1.3333333333333333,True
2017-12-01,2596,33,Male,C20,Master,69003,2016-09-28,2017-12-21,3,3,671594.6666666666,2.4,True
2017-12-01,2597,35,Female,C3,Master,85254,2013-08-14,,1,2,582724.1666666666,2.5,False
2016-11-01,2598,36,Female,C20,Master,102822,2016-09-20,2016-11-05,3,3,0.0,1.0,True
2016-06-01,2599,26,Male,C7,Bachelor,33058,2015-12-18,2016-05-30,1,1,456010.0,2.5,True
2016-09-01,2600,42,Female,C14,College,26460,2012-05-24,2016-09-23,2,2,420085.55555555556,2.0,True
2016-10-01,2601,37,Male,C4,College,17566,2016-06-28,2016-10-05,1,1,0.0,1.0,True
2016-07-01,2602,25,Male,C24,College,15482,2016-01-06,2016-06-30,1,1,186938.57142857142,1.4285714285714286,True
2017-02-01,2603,37,Female,C5,Master,50158,2016-10-03,2017-02-11,2,2,0.0,1.0,True
2016-05-01,2604,39,Female,C2,Master,110829,2010-07-19,2016-05-04,2,3,179150.0,1.0,True
2017-07-01,2605,41,Male,C8,Bachelor,99300,2017-03-20,2017-06-28,3,3,0.0,1.0,True
2016-03-01,2606,24,Male,C8,College,21993,2015-06-01,2016-03-03,1,1,79193.33333333333,1.0,True
2016-05-01,2607,40,Male,C17,Bachelor,21636,2015-12-24,2016-05-07,1,1,190752.0,1.6,True
2017-09-01,2608,32,Male,C16,College,79797,2017-06-02,2017-09-08,1,1,35760.0,1.0,True
2017-03-01,2609,23,Female,C15,Master,46604,2017-01-02,2017-03-22,1,1,0.0,1.0,True
2017-12-01,2610,36,Female,C4,Master,75224,2017-05-05,,3,3,138682.5,1.0,False
2017-12-01,2611,39,Male,C29,Bachelor,44154,2017-03-08,,1,1,260705.0,2.0,False
2016-08-01,2612,41,Male,C13,Bachelor,56478,2016-06-06,2016-08-04,3,3,0.0,1.0,True
2017-03-01,2613,30,Female,C5,College,63004,2016-10-06,2017-03-24,3,3,0.0,1.0,True
2016-06-01,2614,31,Male,C15,Master,81792,2015-06-20,2016-06-07,2,2,44873.333333333336,1.0,True
2017-12-01,2615,31,Male,C29,Master,98935,2012-09-24,,1,4,1786832.9166666667,2.875,False
2017-07-01,2616,28,Male,C16,Bachelor,53320,2016-09-26,2017-07-04,1,1,205842.72727272726,1.2727272727272727,True
2017-12-01,2617,39,Female,C25,College,104128,2012-01-16,,2,4,963102.0833333334,1.75,False
2017-11-01,2618,28,Female,C20,Master,57164,2017-05-01,2017-11-27,2,2,156080.0,1.4285714285714286,True
2016-04-01,2620,35,Female,C20,Bachelor,38829,2016-01-08,2016-04-06,2,2,0.0,1.0,True
2016-08-01,2623,42,Female,C9,Bachelor,68473,2015-07-07,2016-08-02,2,2,569161.25,2.125,True
2016-11-01,2624,33,Female,C12,Bachelor,87954,2012-07-30,2016-11-12,2,3,637135.4545454546,2.6363636363636362,True
2017-12-01,2625,39,Male,C6,College,53377,2012-08-09,,1,3,947444.1666666666,3.125,False
2016-08-01,2626,27,Male,C2,Bachelor,30083,2015-06-08,2016-08-11,1,1,313978.75,2.125,True
2017-12-01,2627,34,Female,C7,College,104058,2017-11-06,,3,3,0.0,1.0,False
2016-04-01,2628,28,Male,C5,Master,28949,2014-11-25,2016-04-04,1,1,41755.0,1.0,True
2017-08-01,2629,25,Female,C21,College,14034,2017-04-17,2017-07-29,1,1,0.0,1.0,True
2017-08-01,2630,39,Male,C26,Master,56808,2012-07-23,2017-07-29,1,2,593426.0,2.5,True
2017-12-01,2631,30,Male,C1,College,67162,2017-12-07,,2,2,0.0,1.0,False
2016-08-01,2632,26,Male,C7,Master,62716,2015-07-29,2016-08-01,2,2,1061298.75,3.25,True
2017-12-01,2633,32,Female,C18,Master,126357,2016-11-30,,3,3,511939.23076923075,2.3846153846153846,False
2016-12-01,2634,25,Male,C11,College,65507,2016-09-15,2016-11-28,2,2,0.0,1.0,True
2017-12-01,2635,35,Male,C20,College,66890,2017-11-17,,2,2,0.0,1.0,False
2016-04-01,2637,41,Male,C15,College,19724,2014-09-12,2016-04-26,1,1,366215.0,1.75,True
2017-12-01,2639,30,Female,C12,College,92763,2017-02-13,,3,3,1932728.1818181819,2.909090909090909,False
2017-12-01,2640,32,Female,C29,Bachelor,80788,2017-09-28,,2,2,0.0,1.0,False
2017-10-01,2641,36,Female,C17,Bachelor,24985,2017-06-02,2017-10-09,1,1,0.0,1.0,True
2016-06-01,2642,30,Male,C8,College,19447,2015-09-14,2016-05-30,1,1,705928.3333333334,2.5,True
2016-01-01,2643,28,Male,C5,College,17044,2015-06-22,2016-01-22,2,2,0.0,1.0,True
2016-06-01,2644,44,Male,C8,College,62354,2014-08-26,2016-06-25,1,2,402731.6666666667,2.0,True
2017-12-01,2645,32,Female,C26,Bachelor,69599,2017-09-28,,3,3,184416.66666666666,1.0,False
2017-12-01,2646,31,Male,C3,Master,104157,2017-07-31,,3,3,66408.0,1.0,False
2016-01-01,2647,36,Male,C12,College,55601,2015-12-15,2016-01-04,2,2,0.0,1.0,True
2017-12-01,2648,47,Male,C5,Bachelor,38047,2016-06-06,2017-12-12,1,1,471927.36842105264,2.4210526315789473,True
2017-01-01,2649,40,Male,C7,Master,69098,2013-07-25,2017-01-05,2,2,686483.8461538461,2.8461538461538463,True
2016-08-01,2650,48,Male,C22,College,38788,2015-09-19,2016-08-24,1,1,593055.0,2.625,True
2017-08-01,2651,34,Male,C11,Master,62292,2016-06-27,2017-07-29,2,2,321086.0,1.8,True
2017-10-01,2653,32,Female,C15,College,40216,2017-08-29,2017-10-16,2,2,0.0,1.0,True
2017-12-01,2654,30,Male,C19,College,65092,2017-09-15,,3,3,72440.0,1.0,False
2017-07-01,2655,35,Male,C10,Master,23955,2017-02-11,2017-07-11,1,1,54201.666666666664,1.0,True
2017-05-01,2656,34,Female,C6,Bachelor,77739,2017-04-13,2017-05-02,2,2,0.0,1.0,True
2016-11-01,2659,34,Female,C6,College,23641,2016-09-26,2016-11-10,2,2,0.0,1.0,True
2017-12-01,2660,29,Male,C13,Master,48747,2010-09-15,,1,3,924310.4166666666,2.75,False
2017-02-01,2661,34,Female,C3,Bachelor,68037,2013-01-31,2017-02-15,1,2,704985.0,2.0714285714285716,True
2016-01-01,2663,31,Male,C7,Bachelor,26716,2015-10-03,2016-01-09,1,1,0.0,1.0,True
2017-12-01,2664,37,Female,C22,Bachelor,21909,2017-06-30,,2,2,150621.66666666666,1.5,False
2016-01-01,2665,36,Female,C17,Master,22719,2015-10-15,2015-12-31,1,1,0.0,1.0,True
2016-12-01,2666,28,Male,C6,Bachelor,69153,2016-10-31,2016-12-19,2,2,0.0,1.0,True
2017-03-01,2667,41,Male,C1,Bachelor,103568,2010-10-18,2017-02-28,2,4,629186.6666666666,1.2,True
2017-12-01,2668,35,Male,C16,College,112112,2011-12-27,,2,4,1255079.1666666667,2.25,False
2017-12-01,2670,33,Female,C24,Bachelor,38326,2015-12-12,,1,1,475742.5,2.75,False
2017-07-01,2671,35,Female,C24,Bachelor,114637,2017-05-24,2017-07-14,3,3,0.0,1.0,True
2017-12-01,2672,37,Female,C18,Master,56621,2017-08-02,,3,3,232428.0,1.6,False
2016-07-01,2674,29,Female,C11,Bachelor,64610,2014-03-12,2016-07-09,1,2,78992.85714285714,1.0,True
2017-12-01,2675,29,Male,C7,Bachelor,68500,2017-06-19,2017-12-06,2,2,392900.0,2.5,True
2017-02-01,2676,34,Male,C13,Master,40608,2016-10-24,2017-02-09,1,1,0.0,1.0,True
2016-02-01,2677,25,Male,C21,Bachelor,42400,2015-07-20,2016-02-01,1,1,37400.0,1.0,True
2017-12-01,2678,37,Female,C1,Bachelor,51668,2017-11-16,,3,3,75575.0,1.0,False
2017-09-01,2680,28,Male,C9,Bachelor,61670,2017-07-07,2017-09-27,2,2,67590.0,1.0,True
2017-06-01,2682,43,Male,C6,College,102345,2016-07-16,2017-06-27,4,4,426479.1666666667,1.25,True
2016-05-01,2683,48,Female,C6,Bachelor,81055,2015-11-12,2016-05-10,1,1,283726.0,1.6,True
2017-12-01,2684,37,Male,C21,Bachelor,25186,2013-04-26,,1,1,486114.1666666667,2.5,False
2016-12-01,2685,41,Female,C1,Bachelor,101984,2016-08-03,,4,4,142000.0,1.0,False
2017-12-01,2686,26,Male,C27,Master,80394,2017-08-07,,3,3,303798.0,2.0,False
2016-10-01,2687,25,Male,C25,Master,43753,2014-07-14,2016-10-01,1,2,225556.0,1.6,True
2017-12-01,2690,26,Male,C11,Master,85428,2015-07-17,,1,3,1228135.0,3.25,False
2016-06-01,2691,31,Female,C16,College,21445,2015-06-26,2016-06-18,3,3,467661.6666666667,1.5,True
2017-07-01,2692,30,Male,C29,Bachelor,65156,2017-01-02,2017-07-13,2,2,331181.4285714286,1.8571428571428572,True
2017-01-01,2693,25,Male,C7,College,58571,2015-05-04,2017-01-13,1,1,169582.3076923077,1.6923076923076923,True
2017-10-01,2694,38,Female,C20,Master,69776,2017-02-28,2017-10-17,2,2,124490.0,1.375,True
